validator,fpr,tpr,auc
GNN Anomaly Detector,0.06291666666666666,0.5633333333333334,0.9149458333333333
GNN Anomaly Detector,0.06291666666666666,0.57,0.9149458333333333
GNN Anomaly Detector,0.06375,0.57,0.9149458333333333
GNN Anomaly Detector,0.06375,0.5716666666666667,0.9149458333333333
GNN Anomaly Detector,0.06416666666666666,0.5716666666666667,0.9149458333333333
GNN Anomaly Detector,0.06416666666666666,0.5733333333333334,0.9149458333333333
GNN Anomaly Detector,0.065,0.5733333333333334,0.9149458333333333
GNN Anomaly Detector,0.065,0.575,0.9149458333333333
GNN Anomaly Detector,0.06541666666666666,0.575,0.9149458333333333
GNN Anomaly Detector,0.06625,0.575,0.9149458333333333
GNN Anomaly Detector,0.06708333333333333,0.575,0.9149458333333333
GNN Anomaly Detector,0.06708333333333333,0.5766666666666667,0.9149458333333333
GNN Anomaly Detector,0.0675,0.5766666666666667,0.9149458333333333
GNN Anomaly Detector,0.0675,0.5783333333333334,0.9149458333333333
GNN Anomaly Detector,0.07125,0.5783333333333334,0.9149458333333333
GNN Anomaly Detector,0.07125,0.58,0.9149458333333333
GNN Anomaly Detector,0.07333333333333333,0.58,0.9149458333333333
GNN Anomaly Detector,0.07333333333333333,0.5816666666666667,0.9149458333333333
GNN Anomaly Detector,0.07375,0.5816666666666667,0.9149458333333333
GNN Anomaly Detector,0.07375,0.585,0.9149458333333333
GNN Anomaly Detector,0.075,0.585,0.9149458333333333
GNN Anomaly Detector,0.075,0.5866666666666667,0.9149458333333333
GNN Anomaly Detector,0.07541666666666667,0.5866666666666667,0.9149458333333333
GNN Anomaly Detector,0.07541666666666667,0.5883333333333334,0.9149458333333333
GNN Anomaly Detector,0.07583333333333334,0.5883333333333334,0.9149458333333333
GNN Anomaly Detector,0.07583333333333334,0.59,0.9149458333333333
GNN Anomaly Detector,0.0775,0.59,0.9149458333333333
GNN Anomaly Detector,0.0775,0.5916666666666667,0.9149458333333333
GNN Anomaly Detector,0.08,0.5916666666666667,0.9149458333333333
GNN Anomaly Detector,0.08,0.5933333333333334,0.9149458333333333
GNN Anomaly Detector,0.08041666666666666,0.5933333333333334,0.9149458333333333
GNN Anomaly Detector,0.08041666666666666,0.595,0.9149458333333333
GNN Anomaly Detector,0.08166666666666667,0.595,0.9149458333333333
GNN Anomaly Detector,0.08166666666666667,0.5966666666666667,0.9149458333333333
GNN Anomaly Detector,0.08291666666666667,0.5966666666666667,0.9149458333333333
GNN Anomaly Detector,0.08291666666666667,0.5983333333333334,0.9149458333333333
GNN Anomaly Detector,0.08333333333333333,0.5983333333333334,0.9149458333333333
GNN Anomaly Detector,0.08333333333333333,0.6016666666666667,0.9149458333333333
GNN Anomaly Detector,0.08416666666666667,0.6016666666666667,0.9149458333333333
GNN Anomaly Detector,0.08416666666666667,0.6033333333333334,0.9149458333333333
GNN Anomaly Detector,0.085,0.6033333333333334,0.9149458333333333
GNN Anomaly Detector,0.085,0.605,0.9149458333333333
